# r  g_300K  g_600K  g_900K
4.23 1.08888 1.05537 1.09628
4.25 1.04775 1.04875 1.07645
4.27 1.11613 1.12718 1.08024
4.29 1.14855 1.10146 1.07829
4.31 1.07026 1.13661 1.12063
4.33 1.0727 1.07314 1.04663
4.35 1.08448 1.09938 1.01359
4.37 1.06985 1.0788 1.06299
4.39 1.02182 1.05122 1.04667
4.41 1.01719 1.05312 1.04332
4.43 1.03905 1.07172 1.03913
4.45 1.04178 1.10832 1.06348
4.47 1.03444 1.04866 1.01703
4.49 1.06336 1.03637 1.07776
4.51 1.11661 1.04489 1.06865
4.53 1.13549 1.05773 1.06255
4.55 1.10289 1.06209 1.03001
4.57 1.03212 1.05667 1.0954
4.59 1.03173 1.04794 1.09255
4.61 1.11793 1.05399 1.06983
4.63 1.0479 1.03142 1.02714
4.65 1.05963 1.00159 1.05932
4.67 1.02406 1.04002 1.00955
4.69 1.02489 1.03525 1.0451
4.71 1.00408 1.01329 0.994832
4.73 1.01342 0.991842 0.985097
4.75 0.954985 1.00031 1.00887
4.77 0.953173 0.943867 0.967734
4.79 0.894354 0.925881 0.922208
4.81 0.881765 0.904423 0.939061
4.83 0.823625 0.896076 0.950341
4.85 0.793562 0.842971 0.881156
4.87 0.815207 0.83529 0.862749
4.89 0.77518 0.817473 0.833253
4.91 0.758171 0.814506 0.798526
4.93 0.788923 0.801754 0.825802
4.95 0.792319 0.744534 0.866911
4.97 0.824267 0.83899 0.82679
4.99 0.837691 0.807191 0.816942
5.01 0.796888 0.807943 0.797541
5.03 0.792133 0.810614 0.823163
5.05 0.833955 0.819242 0.851866
5.07 0.869662 0.844446 0.832202
5.09 0.863965 0.891348 0.869369
5.11 0.924416 0.877807 0.891244
5.13 0.9422 0.881627 0.867341
5.15 0.960802 0.915819 0.896791
5.17 0.91947 0.987958 0.872134
5.19 0.902771 0.960573 0.924716
5.21 0.965961 0.947654 0.954017
5.23 0.966595 0.972802 0.911274
5.25 0.976636 0.980647 0.925308
5.27 1.01335 0.943217 0.982242
5.29 0.936667 0.986994 0.982773
5.31 1.00246 0.972169 0.93786
5.33 0.952462 0.971319 1.00506
5.35 0.956793 0.986858 0.968648
5.37 0.986339 0.966323 0.956553
5.39 0.972171 1.00749 1.0057
5.41 1.03414 0.967811 0.973812
5.43 1.02824 0.979146 0.986898
5.45 1.01027 0.985127 0.990555
5.47 1.02086 1.02052 0.998178
5.49 1.0409 1.02049 1.05561
5.51 1.02815 1.017 1.01406
5.53 1.00897 1.03866 1.0355
5.55 1.04758 1.03502 1.01778
5.57 1.01028 1.05097 1.06231
5.59 1.05214 1.00418 1.05022
5.61 1.01655 1.01906 1.06967
5.63 1.03161 1.05618 1.0467
5.65 1.03212 1.05066 1.04095
5.67 1.03074 1.02858 1.05645
5.69 1.05551 1.0446 1.05564
5.71 1.07347 1.08508 1.07213
5.73 1.12187 1.0564 1.05579
5.75 1.10298 1.11533 1.08695
5.77 1.11923 1.09062 1.08367
5.79 1.10231 1.10709 1.09092
5.81 1.08741 1.12424 1.05804
5.83 1.08606 1.10356 1.10521
5.85 1.04666 1.08455 1.08018
5.87 1.04243 1.04043 1.03712
5.89 1.04854 1.03912 1.02999
5.91 1.03233 1.00768 1.04678
5.93 0.992813 1.02208 1.06244
5.95 0.990333 0.994487 1.04595
5.97 1.02229 1.00729 0.992695
5.99 1.04326 1.00894 1.04096
6.01 1.01428 1.01033 1.00865
6.03 0.998234 1.02131 1.03135
6.05 0.98534 1.01589 1.05135
6.07 1.02378 1.03456 1.01861
6.09 1.02085 1.0338 1.02912
6.11 1.0366 1.03568 1.04677
6.13 1.0057 1.02485 1.01762
6.15 1.05584 1.06761 1.02811
6.17 1.05999 1.07783 1.0682
6.19 1.04769 1.0324 1.0617
6.21 1.07224 1.06666 1.02247
6.23 1.09977 1.04584 1.04827
6.25 1.07767 1.0748 1.09526
6.27 1.10402 1.08662 1.02406
6.29 1.06324 1.05435 1.03523
6.31 1.0843 1.03586 1.04284
6.33 1.05708 1.02684 1.03342
6.35 1.04129 1.03107 1.01626
6.37 1.0048 1.03422 1.01923
6.39 0.987009 1.02362 1.01154
6.41 1.02166 1.01794 1.02265
6.43 0.974077 0.986859 0.97226
6.45 0.969259 1.0032 1.01331
6.47 0.98396 0.980226 0.981739
6.49 0.962311 0.994684 0.977863
6.51 0.961318 0.978851 0.969134
6.53 0.978805 0.943675 0.98753
6.55 0.948672 0.93606 0.965203
6.57 0.961851 0.951097 0.946705
6.59 0.933553 0.940452 0.951881
6.61 0.977351 0.940502 0.961407
6.63 0.947475 0.969098 0.950541
6.65 0.950844 0.950324 0.961006
6.67 0.933246 0.957097 0.960732
6.69 0.966852 0.967761 0.96141
6.71 0.965072 0.964216 0.981435
6.73 0.954494 0.958746 0.988992
6.75 0.968994 0.969796 0.982886
6.77 0.974595 0.982305 0.950213
6.79 0.969108 0.971529 0.98458
6.81 0.957998 0.978107 0.990555
6.83 0.981901 0.964231 0.986216
6.85 1.00273 0.955809 0.98331
6.87 0.97639 0.957732 0.973224
6.89 0.964902 0.972442 0.997351
6.91 0.973253 1.00894 0.968384
6.93 0.96929 0.97635 0.973928
6.95 0.957959 0.98468 0.972161
6.97 0.966437 0.968702 0.985296
6.99 0.959894 0.977698 0.980285
7.01 0.955623 0.983878 0.98536
7.03 1.00507 1.01157 0.97527
7.05 0.982726 0.981003 0.987462
7.07 0.99712 0.991525 0.988532
7.09 1.03055 0.99031 0.977311
7.11 1.04547 0.992904 1.01913
7.13 1.05076 1.01264 1.01728
7.15 1.04296 1.02092 1.00932
